UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,z_scores
1164,L48343,L,5.693395381769714,307.9,0.3162145957502806,47.1,204.0,False,False,False,False,False,False,0.7215156042090849
1331,L48510,L,5.700109069289892,310.0115802171291,0.3162145957692244,30.2,214.0,False,False,False,False,False,False,-0.9872686222622205
303,H29716,H,5.696422120249909,308.4,0.316214595760741,35.1,138.0,False,False,False,False,False,False,-0.4918223080782324
8374,M23233,M,5.699439725222064,309.7,0.316214595749834,50.5,34.0,False,False,False,False,False,False,1.0652946793571578
8051,L55230,L,5.706113089994483,312.0,0.316214595753145,51.1,50.0,False,False,False,False,False,False,1.125961574971524
4546,L51725,L,5.703811107004786,310.5,0.31621459575768224,43.0,189.0,False,False,False,False,False,False,0.30695848417758465
9040,M23899,M,5.694741730004052,308.3,0.3162145957478816,51.9,51.0,False,False,False,False,False,False,1.2068507691240113
1220,M16079,M,5.703811107004786,308.1,0.31621459574938054,41.8,127.0,False,False,False,False,False,False,0.18562469294885264
4533,H33946,H,5.7120812774708964,310.0115802171291,0.3162145957547744,41.9,156.0,False,False,False,False,False,False,0.19573584221791376
7081,L54260,L,5.706113089994483,310.4,0.3162145957624728,47.3,203.0,False,False,False,False,False,False,0.7417379027472064
4204,M19063,M,5.711419901785413,310.9,0.31621459576326,31.9,207.0,False,False,False,False,False,False,-0.815379084688184
6340,L53519,L,5.703811107004786,310.0,0.3162145957568664,48.6,208.0,False,False,False,False,False,False,0.8731828432449995
7305,L54484,L,5.704115752446321,310.5,0.3162145957525789,44.3,121.0,False,False,False,False,False,False,0.4384034246753771
4044,M18903,M,5.71042701737487,310.8,0.31621459575644784,46.3,17.0,False,False,False,False,False,False,0.6406264100565966
8839,L56018,L,5.703811107004786,309.0,0.31621459574579763,54.7,179.0,False,False,False,False,False,False,1.4899629486577193
1423,L48602,L,5.699439725222064,309.8,0.3162145957617643,35.5,0.0,False,False,False,False,False,False,-0.45137771100198865
8385,L55564,L,5.699774453258662,309.7,0.3162145957567971,43.1,63.0,False,False,False,False,False,False,0.31706963344664574
3828,M18687,M,5.711750644305378,310.9,0.3162145957580798,41.6,124.0,False,False,False,False,False,False,0.16540239441073112
7692,M22551,M,5.705447753975262,311.5,0.3162145957505454,56.1,7.0,False,False,False,False,False,False,1.6315190384245728
6326,L53505,L,5.706113089994483,310.1,0.3162145957701005,32.3,170.0,False,False,False,False,False,False,-0.7749344876119402
1145,L48324,L,5.6937321388027,307.9,0.31621459574324057,69.1,153.0,True,False,False,True,False,False,2.945968443402499
9969,L57148,L,5.698434868329605,308.0,0.316214595765533,32.4,154.0,False,False,False,False,False,False,-0.7648233383428791
7663,M22522,M,5.705447753975262,311.6,0.3162145957677851,30.4,170.0,False,False,False,False,False,False,-0.9670463237240986
7621,L54800,L,5.705447753975262,311.5,0.31621459576750477,36.9,65.0,False,False,False,False,False,False,-0.30982162123513507
8577,L55756,L,5.6957503029589365,308.3,0.31621459576137234,39.5,137.0,False,False,False,False,False,False,-0.046931740239549546
1016,L48195,L,5.6910349018336985,307.2,0.316214595749289,43.6,22.0,False,False,False,False,False,False,0.36762537979195065
1429,L48608,L,5.699774453258662,309.9,0.3162145957637675,33.7,13.0,False,False,False,False,False,False,-0.6333783978450859
6502,M21361,M,5.706777983635999,310.0,0.3162145957653043,36.0,204.0,False,False,False,False,False,False,-0.40082196465668374
4340,L51519,L,5.709433146165015,309.9,0.3162145957614288,46.6,104.0,False,False,False,False,False,False,0.67095985786378
9253,M24112,M,5.697429000684026,309.0,0.31621459576193006,36.1,189.0,False,False,False,False,False,False,-0.39071081538762265
6232,M21091,M,5.708106446136256,311.0,0.3162145957597269,40.8,148.0,False,False,False,False,False,False,0.08451320025824287
3629,L50808,L,5.711089049838639,311.4,0.31621459576571387,32.1,41.0,False,False,False,False,False,False,-0.7951567861500617
717,H30130,H,5.6950780340260545,308.6,0.3162145957546235,45.8,120.0,False,False,False,False,False,False,0.5900706637112917
3484,H32897,H,5.710095836712793,310.8,0.31621459575714145,42.7,85.0,False,False,False,False,False,False,0.276625036370402
6261,L53440,L,5.707442435487688,310.7,0.3162145957558063,45.3,8.0,False,False,False,False,False,False,0.5395149173659868
3526,L50705,L,5.709764546333749,310.9,0.31621459576571387,31.7,202.0,False,False,False,False,False,False,-0.8356013832263058
9625,H39038,H,5.700443573390687,310.1,0.31621459576310507,38.6,118.0,False,False,False,False,False,False,-0.1379320836610982
4706,L51885,L,5.715711045521475,311.8,0.3162145957659373,33.2,155.0,False,False,False,False,False,False,-0.6839341441903908
108,M14967,M,5.699774453258662,308.8,0.31621459575984867,46.8,72.0,False,False,False,False,False,False,0.6911821564019015
3324,L50503,L,5.70877001616724,310.5,0.3162145957647905,36.7,118.0,False,False,False,False,False,False,-0.3300439197732566
3618,L50797,L,5.709764546333749,311.0,0.3162145957617088,41.6,12.0,False,False,False,False,False,False,0.16540239441073112
7700,M22559,M,5.706113089994483,311.5,0.3162145957561648,40.6,33.0,False,False,False,False,False,False,0.06429090172012134
9996,M24855,M,5.703811107004786,308.4,0.3162145957654875,29.5,108.0,False,False,False,False,False,False,-1.0580466671456472
5506,L52685,L,5.713072521563293,312.2,0.3162145957709252,27.4,44.0,False,False,False,False,False,False,-1.270380801795928
1190,M16049,M,5.694405312843604,308.3,0.31621459577237776,27.5,38.0,False,False,False,False,False,False,-1.2602696525268668
3977,H33390,H,5.711419901785413,311.4,0.31621459575072053,46.0,86.0,False,False,False,False,False,False,0.610292962249414
9033,L56212,L,5.6950780340260545,308.3,0.3162145957701683,28.8,33.0,False,False,False,False,False,False,-1.128824712029074
240,L47419,L,5.703811107004786,308.2,0.3162145957658036,30.6,195.0,False,False,False,False,False,False,-0.9468240251859763
6623,L53802,L,5.709433146165015,310.7,0.3162145957596044,51.1,87.0,False,False,False,False,False,False,1.125961574971524
9115,L56294,L,5.6957503029589365,308.7,0.31621459575853517,39.0,108.0,False,False,False,False,False,False,-0.09748748658485443
6421,L53600,L,5.7047819749892845,309.9,0.31621459576108774,36.4,0.0,False,False,False,False,False,False,-0.36037736758044
6371,L53550,L,5.704115752446321,309.6,0.31621459574590005,46.9,75.0,False,False,False,False,False,False,0.7012933056709626
6089,L53268,L,5.706777983635999,310.8,0.31621459575853517,39.0,10.0,False,False,False,False,False,False,-0.09748748658485443
1222,M16081,M,5.703811107004786,308.3,0.31621459575298444,46.4,132.0,False,False,False,False,False,True,0.6507375593256577
2074,L49253,L,5.702448251643064,309.4,0.3162145957685217,31.1,191.0,False,False,False,False,False,False,-0.8962682788406715
6454,L53633,L,5.703811107004786,310.2,0.3162145957727439,24.2,108.0,False,False,False,False,False,False,-1.5939375784058791
2272,L49451,L,5.7011122461003225,308.5,0.3162145957731262,26.1,69.0,False,False,False,False,False,False,-1.4018257422937204
7397,L54576,L,5.702781974322617,310.0115802171291,0.3162145957660259,35.1,142.0,False,False,False,False,False,False,-0.4918223080782324
7653,L54832,L,5.7047819749892845,311.4,0.316214595748358,51.1,147.0,False,False,False,False,False,False,1.125961574971524
8560,L55739,L,5.698099691520703,310.0115802171291,0.31621459576114497,40.0,96.0,False,False,False,False,False,False,0.003624006105755336
5668,L52847,L,5.711089049838639,311.4,0.3162145957784379,19.2,31.0,False,False,False,False,False,False,-2.099495041858928
6196,L53375,L,5.706777983635999,310.8,0.3162145957703698,30.2,53.0,False,False,False,False,False,False,-0.9872686222622205
1685,L48864,L,5.696422120249909,310.0115802171291,0.31621459575595035,44.5,3.0,False,False,False,False,False,False,0.4586257232134993
2002,L49181,L,5.703811107004786,308.2,0.3162145957654875,34.9,11.0,False,False,False,False,False,False,-0.5120446066163546
2153,M17012,M,5.701446414858653,308.8,0.3162145957673831,28.4,188.0,False,False,False,False,False,False,-1.1692693091053181
9292,L56471,L,5.697764402330638,309.0,0.31621459574901273,57.8,89.0,False,False,False,False,False,False,1.803408575998609
779,L47958,L,5.692721527296776,308.0,0.316214595764359,32.2,108.0,False,False,False,False,False,False,-0.7850456368810006
8452,L55631,L,5.698769932832657,310.0,0.31621459575573396,42.5,25.0,False,False,False,False,False,False,0.25640273783227974
4849,H34262,H,5.715381610499553,310.0115802171291,0.3162145957528229,52.9,80.0,False,False,False,False,False,False,1.3079622618146212
5585,L52764,L,5.711750644305378,311.9,0.31621459576426175,29.9,44.0,False,False,False,False,False,False,-1.0176020700694035
8002,L55181,L,5.706445592075685,312.0,0.3162145957508946,50.2,154.0,False,False,False,False,False,False,1.0349612315499752
7381,L54560,L,5.702448251643064,310.2,0.31621459577082883,24.8,108.0,False,False,False,False,False,False,-1.533270682791513
5125,M19984,M,5.717685379825192,310.0115802171291,0.3162145957632085,37.3,164.0,False,False,False,False,False,False,-0.2693770241588913
1913,M16772,M,5.697093486505405,307.7,0.31621459576624533,34.9,194.0,False,False,False,False,False,False,-0.5120446066163546
1153,L48332,L,5.694068782468562,307.9,0.3162145957604477,38.3,170.0,False,False,False,False,False,False,-0.16826553146828155
5307,H34720,H,5.717027701406222,313.2,0.31621459576584826,31.7,206.0,False,False,False,False,False,False,-0.8356013832263058
799,M15658,M,5.693395381769714,307.8,0.3162145957733128,24.6,91.0,False,False,False,False,False,False,-1.553492981329635
979,M15838,M,5.6910349018336985,306.8,0.31621459576154126,42.3,129.0,False,False,False,False,False,False,0.23618043929415752
7701,M22560,M,5.706113089994483,311.6,0.3162145957485465,62.5,36.0,False,False,False,False,False,False,2.278632591644475
5463,L52642,L,5.713402718033191,312.3,0.31621459577482,22.8,148.0,False,False,False,False,False,False,-1.7354936681727327
1180,L48359,L,5.694741730004052,308.4,0.3162145957561648,43.4,14.0,False,False,False,False,False,False,0.3474030812538284
5842,M20701,M,5.708106446136256,311.1,0.31621459576855954,30.7,34.0,False,False,False,False,False,False,-0.9367128759169155
8202,M23061,M,5.701446414858653,310.0115802171291,0.3162145957732598,25.1,2.0,False,False,False,False,False,False,-1.5029372349843302
5830,M20689,M,5.707774495925738,310.0115802171291,0.3162145957640656,34.3,4.0,False,False,False,False,False,False,-0.5727115022307206
3329,L50508,L,5.709101636133801,310.6,0.31621459575447175,43.9,129.0,False,False,False,False,False,False,0.3979588275991333
8161,M23020,M,5.702781974322617,311.1,0.316214595766114,30.3,125.0,False,False,False,False,False,False,-0.9771574729931594
4261,H33674,H,5.712742216027673,311.1,0.31621459575447175,43.4,130.0,False,False,False,False,False,False,0.3474030812538284
7916,H37329,H,5.706445592075685,312.1,0.3162145957615973,35.1,164.0,False,False,False,False,False,False,-0.4918223080782324
217,L47396,L,5.698099691520703,308.6,0.31621459575996985,38.3,142.0,False,False,False,False,False,False,-0.16826553146828155
7757,L54936,L,5.705447753975262,311.8,0.31621459575036914,57.9,191.0,True,False,False,False,True,False,1.81351972526767
6728,L53907,L,5.70877001616724,310.8,0.31621459577211775,25.5,120.0,False,False,False,False,False,False,-1.4624926379080863
7459,M22318,M,5.704115752446321,311.6,0.3162145957555887,51.4,76.0,False,False,False,False,False,False,1.1562950227787065
6949,L54128,L,5.706113089994483,311.2,0.31621459575727784,51.4,61.0,False,False,False,False,False,False,1.1562950227787065
5773,L52952,L,5.709101636133801,311.3,0.3162145957695813,29.9,93.0,False,False,False,False,False,False,-1.0176020700694035
3555,L50734,L,5.710095836712793,310.8,0.31621459576148514,43.2,62.0,False,False,False,False,False,False,0.3271807827157069
3234,H32647,H,5.706445592075685,309.4,0.316214595758406,40.7,104.0,False,False,False,False,False,False,0.07440205098918246
1332,H30745,H,5.700109069289892,310.2,0.3162145957717022,26.8,216.0,False,False,False,False,False,False,-1.3310476974102936
4183,L51362,L,5.711750644305378,310.7,0.316214595749834,54.8,155.0,True,False,True,False,False,False,1.5000740979267797
5851,L53030,L,5.708106446136256,311.1,0.3162145957633626,35.3,55.0,False,False,False,False,False,False,-0.4716000095401109
2211,L49390,L,5.702781974322617,309.2,0.316214595753145,54.1,118.0,False,False,False,False,False,False,1.4292960530433532
5195,M20054,M,5.716698699922747,313.1,0.3162145957681771,34.4,137.0,False,False,False,False,False,False,-0.5626003529616596
2364,L49543,L,5.701446414858653,310.0115802171291,0.31621459576062416,45.4,72.0,False,False,False,False,False,False,0.549626066635048
868,H30281,H,5.690021559406164,306.5,0.3162145957650259,33.2,55.0,False,False,False,False,False,False,-0.6839341441903908
2950,M17809,M,5.703811107004786,309.5,0.31621459575814537,48.7,21.0,False,False,False,False,False,False,0.8832939925140606
2222,L49401,L,5.703811107004786,309.0,0.31621459575072053,60.4,149.0,False,False,False,False,False,False,2.0662984569941947
7734,L54913,L,5.705780477318874,312.0,0.31621459575885497,40.9,132.0,False,False,False,False,False,False,0.09462434952730399
93,M14952,M,5.700109069289892,308.9,0.316214595770303,27.1,37.0,False,False,False,False,False,False,-1.3007142496031106
2138,L49317,L,5.703811107004786,308.9,0.3162145957663323,31.1,152.0,False,False,False,False,False,False,-0.8962682788406715
8580,M23439,M,5.703811107004786,308.1,0.31621459576620164,31.2,143.0,False,False,False,False,False,False,-0.8861571295716107
8855,M23714,M,5.69608626802173,309.0,0.3162145957555887,41.8,16.0,False,False,False,False,False,False,0.18562469294885264
497,M15356,M,5.695414224985685,309.2,0.3162145957617643,40.0,206.0,False,False,False,False,False,False,0.003624006105755336
356,L47535,L,5.6957503029589365,308.3,0.3162145957663323,36.9,61.0,False,False,False,False,False,False,-0.30982162123513507
6118,L53297,L,5.703811107004786,311.0,0.31621459576426175,44.4,86.0,False,False,False,False,False,False,0.44851457394443817
2275,L49454,L,5.701446414858653,310.0115802171291,0.31621459576120203,33.7,76.0,False,False,False,False,False,False,-0.6333783978450859
4977,L52156,L,5.716040372051703,310.0115802171291,0.3162145957495628,56.8,194.0,True,False,False,False,True,False,1.7022970833079991
8772,L55951,L,5.695414224985685,308.6,0.31621459576209443,39.0,202.0,False,False,False,False,False,False,-0.09748748658485443
9024,L56203,L,5.6950780340260545,308.3,0.3162145957695813,30.9,9.0,False,False,False,False,False,False,-0.9164905773787937
7282,L54461,L,5.703782474656201,310.2,0.3162145957684458,29.7,64.0,False,False,False,False,False,False,-1.0378243686075255
6080,M20939,M,5.706445592075685,310.7,0.31621459575063304,44.7,205.0,False,False,False,False,False,False,0.47884802175162156
8997,L56176,L,5.703811107004786,307.9,0.31621459576231153,37.1,164.0,False,False,False,False,False,False,-0.28959932269701283
5432,L52611,L,5.713072521563293,312.5,0.3162145957576153,43.4,68.0,False,False,False,False,False,False,0.3474030812538284
8958,L56137,L,5.6950780340260545,308.1,0.3162145957485465,53.7,68.0,False,False,False,False,False,False,1.3888514559671095
9017,L56196,L,5.694741730004052,308.2,0.31621459575274186,52.7,212.0,True,False,False,False,True,False,1.2877399632764996
1918,M16777,M,5.697429000684026,307.9,0.31621459575768224,47.3,206.0,False,False,False,False,False,False,0.7417379027472064
3913,L51092,L,5.711750644305378,311.4,0.31621459575847066,40.4,126.0,False,False,False,False,False,False,0.0440686031819991
8518,M23377,M,5.698099691520703,309.6,0.3162145957580798,54.8,108.0,False,False,False,False,False,False,1.5000740979267797
7170,L54349,L,5.7047819749892845,310.2,0.3162145957595429,52.3,2.0,False,False,False,False,False,False,1.2472953662002553
6378,L53557,L,5.704115752446321,309.6,0.31621459576236544,37.0,96.0,False,False,False,False,False,False,-0.299710471966074
3806,M18665,M,5.711750644305378,311.0,0.316214595764359,36.5,64.0,False,False,False,False,False,False,-0.35026621831137883
8264,H37677,H,5.7011122461003225,310.6,0.3162145957695106,30.6,108.0,False,False,False,False,False,False,-0.9468240251859763
7632,L54811,L,5.705447753975262,311.6,0.3162145957563774,49.3,92.0,False,False,False,False,False,False,0.9439608881284259
8521,M23380,M,5.698099691520703,309.5,0.3162145957624728,49.9,199.0,False,False,False,False,False,False,1.004627783742792
7960,L55139,L,5.707110264748875,312.1,0.3162145957646,32.3,50.0,False,False,False,False,False,False,-0.7749344876119402
990,M15849,M,5.6910349018336985,307.0,0.3162145957790176,18.3,159.0,False,False,False,False,False,False,-2.1904953852804767
9308,L56487,L,5.703811107004786,309.1,0.3162145957526605,49.8,133.0,False,False,False,False,False,False,0.9945166344737308
8079,L55258,L,5.7047819749892845,311.7,0.31621459576391714,31.2,123.0,False,False,False,False,False,False,-0.8861571295716107
8021,H37434,H,5.706777983635999,312.0,0.3162145957700665,27.9,202.0,False,False,False,False,False,False,-1.219825055450623
4453,M19312,M,5.7120812774708964,310.3,0.31621459575658817,39.2,172.0,False,False,False,False,False,False,-0.07726518804673219
993,L48172,L,5.690697235107546,307.1,0.31621459576750477,35.7,167.0,False,False,False,False,False,False,-0.4311554124638664
2228,L49407,L,5.702114417555504,308.8,0.3162145957764358,20.4,164.0,False,False,False,False,False,False,-1.9781612506301962
5926,M20785,M,5.704448919199361,310.1,0.3162145957661579,31.3,38.0,False,False,False,False,False,False,-0.8760459803025495
827,L48006,L,5.703811107004786,307.2,0.31621459575885497,38.2,108.0,False,False,False,False,False,False,-0.17837668073734197
8421,L55600,L,5.700109069289892,310.4,0.3162145957626328,37.7,159.0,False,False,False,False,False,False,-0.22893242708264686
7364,L54543,L,5.702114417555504,310.0,0.31621459575401106,48.9,56.0,False,False,False,False,False,False,0.9035162910521821
5552,H34965,H,5.711750644305378,311.9,0.3162145957501919,47.3,162.0,False,False,False,False,False,False,0.7417379027472064
7686,L54865,L,5.706445592075685,311.7,0.3162145957528229,43.5,227.0,False,False,False,False,False,False,0.35751423052288955
1844,L49023,L,5.6957503029589365,307.1,0.3162145957597879,39.2,12.0,False,False,False,False,False,False,-0.07726518804673219
4829,L52008,L,5.715381610499553,311.9,0.3162145957609151,39.2,24.0,False,False,False,False,False,False,-0.07726518804673219
6303,L53482,L,5.707774495925738,310.6,0.3162145957558784,51.2,112.0,False,False,False,False,False,False,1.136072724240585
9924,M24783,M,5.698769932832657,308.7,0.31621459576598165,33.3,41.0,False,False,False,False,False,False,-0.6738229949213304
3857,M18716,M,5.711750644305378,311.2,0.3162145957468071,58.6,201.0,False,False,False,False,False,False,1.8842977701510972
9365,L56544,L,5.696757859719236,308.5,0.3162145957687472,28.5,63.0,False,False,False,False,False,False,-1.159158159836257
704,H30117,H,5.69608626802173,308.9,0.31621459575872757,40.9,108.0,False,False,False,False,False,False,0.09462434952730399
224,L47403,L,5.698434868329605,308.6,0.3162145957638175,34.4,160.0,False,False,False,False,False,False,-0.5626003529616596
3610,M18469,M,5.709433146165015,310.9,0.3162145957672194,32.5,201.0,False,False,False,False,False,False,-0.754712189073818
9942,L57121,L,5.698434868329605,308.1,0.3162145957526605,44.0,92.0,False,False,False,False,False,False,0.4080699768681944
725,L47904,L,5.695414224985685,308.9,0.3162145957522501,44.6,140.0,False,False,False,False,False,False,0.4687368724825604
6162,L53341,L,5.707110264748875,310.9,0.31621459575872757,44.3,194.0,False,False,False,False,False,False,0.4384034246753771
1942,L49121,L,5.697429000684026,307.9,0.3162145957549991,58.2,57.0,False,False,False,False,False,False,1.8438531730748535
5554,L52733,L,5.7120812774708964,311.9,0.3162145957443298,59.7,172.0,False,False,False,False,False,True,1.9955204121107681
2797,L49976,L,5.704448919199361,309.5,0.31621459576225747,35.3,80.0,False,False,False,False,False,False,-0.4716000095401109
391,L47570,L,5.703811107004786,308.7,0.3162145957574809,46.7,150.0,False,False,False,False,False,False,0.6810710071328411
5775,L52954,L,5.70877001616724,311.1,0.3162145957653961,34.3,100.0,False,False,False,False,False,False,-0.5727115022307206
4625,M19484,M,5.713732805509369,311.1,0.3162145957552218,39.8,181.0,False,False,False,False,False,False,-0.016598292432366907
5762,L52941,L,5.710095836712793,311.2,0.3162145957504574,49.8,66.0,False,False,False,False,False,False,0.9945166344737308
9708,L56887,L,5.700443573390687,310.1,0.31621459576933236,32.9,87.0,False,False,False,False,False,False,-0.7142675919975742
5878,L53057,L,5.70877001616724,311.1,0.3162145957573457,41.4,123.0,False,False,False,False,False,False,0.14518009587260888
4822,L52001,L,5.715381610499553,311.9,0.31621459575346317,45.6,10.0,False,False,False,False,False,False,0.5698483651731702
7542,M22401,M,5.7047819749892845,311.5,0.3162145957616531,40.9,76.0,False,False,False,False,False,False,0.09462434952730399
2432,M17291,M,5.700109069289892,310.0115802171291,0.31621459575393346,51.3,43.0,False,False,False,False,False,False,1.1461838735096455
6621,M21480,M,5.709101636133801,310.7,0.31621459577229166,23.8,81.0,False,False,False,False,False,False,-1.6343821754821228
2396,M17255,M,5.7011122461003225,308.5,0.3162145957707966,28.9,150.0,False,False,False,False,False,False,-1.1187135627600133
32,L47211,L,5.700443573390687,309.4,0.3162145957724916,25.5,89.0,False,False,False,False,False,False,-1.4624926379080863
1925,L49104,L,5.696757859719236,307.7,0.31621459574901273,50.7,13.0,False,False,False,False,False,False,1.0855169778952802
1341,L48520,L,5.69910488510509,310.2,0.3162145957638175,36.3,10.0,False,False,False,False,False,False,-0.3704885168495011
8282,H37695,H,5.700109069289892,310.6,0.31621459576114497,38.8,213.0,False,False,False,False,False,False,-0.11770978512297668
6822,M21681,M,5.706445592075685,310.6,0.3162145957625796,37.5,155.0,False,False,False,False,False,False,-0.2491547256207691
626,L47805,L,5.703811107004786,310.1,0.3162145957625796,36.3,90.0,False,False,False,False,False,False,-0.3704885168495011
3415,L50594,L,5.708106446136256,310.3,0.31621459576310507,41.2,131.0,False,False,False,False,False,False,0.12495779733448735
9142,L56321,L,5.703811107004786,308.5,0.31621459576516564,36.4,112.0,False,False,False,False,False,False,-0.36037736758044
1650,H31063,H,5.697093486505405,310.0115802171291,0.31621459575891836,37.8,132.0,False,False,False,False,False,False,-0.21882127781358646
4378,M19237,M,5.709764546333749,309.6,0.3162145957558063,49.0,214.0,False,False,False,False,False,False,0.9136274403212432
408,M15267,M,5.6950780340260545,308.5,0.3162145957653043,42.1,190.0,False,False,False,False,False,False,0.215958140756036
3340,L50519,L,5.709101636133801,310.9,0.3162145957595429,45.2,155.0,False,False,False,False,False,False,0.5294037680969265
1259,L48438,L,5.695414224985685,308.9,0.31621459575514776,50.4,17.0,False,False,False,False,False,False,1.0551835300880967
2289,M17148,M,5.701780471985528,308.6,0.31621459576236544,39.1,109.0,False,False,False,False,False,False,-0.0873763373157933
4844,L52023,L,5.714722414694536,311.8,0.31621459577367717,24.5,67.0,False,False,False,False,False,False,-1.563604130598696
6139,M20998,M,5.706445592075685,310.0115802171291,0.31621459575693545,43.0,139.0,False,False,False,False,False,False,0.30695848417758465
7853,L55032,L,5.7047819749892845,311.7,0.3162145957609151,37.5,108.0,False,False,False,False,False,False,-0.2491547256207691
313,L47492,L,5.696757859719236,308.6,0.316214595758014,36.0,168.0,False,False,False,False,False,False,-0.40082196465668374
6172,L53351,L,5.706445592075685,310.6,0.3162145957543191,42.2,225.0,False,False,False,False,False,False,0.22606929002509712
575,M15434,M,5.696757859719236,310.0,0.316214595756022,41.7,185.0,False,False,False,False,False,False,0.17551354367979224
9094,M23953,M,5.694741730004052,308.1,0.31621459576968663,30.6,196.0,False,False,False,False,False,False,-0.9468240251859763
2468,M17327,M,5.700109069289892,308.6,0.3162145957640656,33.5,128.0,False,False,False,False,False,False,-0.6536006963832082
9879,L57058,L,5.699439725222064,309.7,0.31621459574290695,59.1,125.0,False,False,False,False,False,False,1.934853516496402
986,L48165,L,5.703811107004786,307.2,0.3162145957709891,25.3,144.0,False,False,False,False,False,False,-1.4827149364462082
5951,L53130,L,5.706113089994483,310.8,0.3162145957689694,28.9,100.0,False,False,False,False,False,False,-1.1187135627600133
6906,M21765,M,5.707110264748875,311.5,0.31621459576284405,34.9,162.0,False,False,False,False,False,False,-0.5120446066163546
3710,L50889,L,5.711089049838639,311.4,0.3162145957711789,26.9,33.0,False,False,False,False,False,False,-1.3209365481412327
1784,H31197,H,5.698099691520703,308.0,0.3162145957630011,41.0,52.0,False,False,False,False,False,False,0.10473549879636511
3146,M18005,M,5.705447753975262,310.0,0.31621459575424243,43.5,98.0,False,False,False,False,False,False,0.35751423052288955
3659,M18518,M,5.711089049838639,310.0115802171291,0.31621459575672767,44.5,113.0,False,False,False,False,False,False,0.4586257232134993
4415,L51594,L,5.712742216027673,310.5,0.31621459576120203,39.3,73.0,False,False,False,False,False,False,-0.06715403877767179
2566,L49745,L,5.701780471985528,309.1,0.31621459574411476,50.5,153.0,False,False,False,False,False,False,1.0652946793571578
818,L47997,L,5.693058511293225,307.6,0.31621459575036914,52.0,140.0,False,False,False,False,False,False,1.2169619183930727
4100,L51279,L,5.71042701737487,310.4,0.31621459575774896,47.2,159.0,False,False,False,False,False,False,0.731626753478146
1547,L48726,L,5.698434868329605,308.9,0.3162145957523327,48.4,100.0,False,False,False,False,False,False,0.8529605447068772
3089,M17948,M,5.703782474656201,309.1,0.3162145957663757,30.8,155.0,False,False,False,False,False,False,-0.9266017266478545
9602,L56781,L,5.700109069289892,310.1,0.31621459577887323,18.0,61.0,False,False,False,False,False,False,-2.2208288330876598
2389,M17248,M,5.7011122461003225,308.5,0.31621459576154126,37.3,135.0,False,False,False,False,False,False,-0.2693770241588913
2525,M17384,M,5.699774453258662,310.0115802171291,0.3162145957565181,45.5,108.0,False,False,False,False,False,False,0.5597372159041091
5140,M19999,M,5.718342625987531,310.0115802171291,0.31621459576062416,38.9,199.0,False,False,False,False,False,False,-0.10759863585391555
1659,H31072,H,5.697429000684026,308.0,0.3162145957638674,35.3,159.0,False,False,False,False,False,False,-0.4716000095401109
9564,M24423,M,5.703115585668497,311.1,0.31621459577145855,25.5,108.0,False,False,False,False,False,False,-1.4624926379080863
8820,H38233,H,5.6950780340260545,308.7,0.3162145957486403,48.9,120.0,False,False,False,False,False,False,0.9035162910521821
6220,H35633,H,5.707442435487688,310.6,0.3162145957536209,43.9,108.0,False,False,False,False,False,False,0.3979588275991333
228,L47407,L,5.698099691520703,308.5,0.31621459576225747,36.1,168.0,False,False,False,False,False,False,-0.39071081538762265
9681,L56860,L,5.700777965635902,310.1,0.31621459577493466,24.2,22.0,False,False,False,False,False,False,-1.5939375784058791
2107,L49286,L,5.701780471985528,309.1,0.31621459576726046,28.6,57.0,False,False,False,False,False,False,-1.149047010567196
9908,M24767,M,5.69910488510509,309.1,0.31621459575923283,43.2,206.0,False,False,False,False,False,False,0.3271807827157069
8575,L55754,L,5.6957503029589365,308.3,0.31621459575492444,53.9,132.0,False,False,False,False,False,False,1.409073754505231
7250,L54429,L,5.703449085754963,310.0,0.31621459575322486,44.7,204.0,False,False,False,False,False,False,0.47884802175162156
9917,M24776,M,5.698769932832657,308.8,0.3162145957630011,34.9,18.0,False,False,False,False,False,False,-0.5120446066163546
33,L47212,L,5.700443573390687,309.4,0.31621459575454774,48.3,91.0,False,False,False,False,False,False,0.8428493954378161
1928,H31341,H,5.697093486505405,307.8,0.3162145957451765,47.8,19.0,False,False,False,False,False,False,0.7922936490925112
2655,L49834,L,5.703449085754963,309.5,0.31621459576371735,35.5,171.0,False,False,False,False,False,False,-0.45137771100198865
2531,L49710,L,5.700109069289892,308.7,0.31621459575595035,51.7,64.0,False,False,False,False,False,False,1.1866284705858898
6740,L53919,L,5.709433146165015,311.2,0.31621459575891836,43.6,154.0,False,False,False,False,False,False,0.36762537979195065
3619,L50798,L,5.710095836712793,311.1,0.31621459575665806,46.3,14.0,False,False,False,False,False,False,0.6406264100565966
7098,M21957,M,5.705780477318874,310.0115802171291,0.31621459573549865,52.3,23.0,False,False,False,False,False,False,1.2472953662002553
1284,L48463,L,5.698099691520703,309.4,0.316214595749289,45.4,96.0,False,False,False,False,False,False,0.549626066635048
6054,L53233,L,5.706445592075685,310.0115802171291,0.3162145957709891,29.9,140.0,False,False,False,False,False,False,-1.0176020700694035
4142,H33555,H,5.703811107004786,310.1,0.3162145957576153,38.3,49.0,False,False,False,False,False,False,-0.16826553146828155
